vPHOS,vTP,iTCO2,Carotenoids_whole_blood,vUA,iGlu,vCK,iHct,iCl,iNa,iAnGap,vGLU,iK,iHb,vGLOB,vK,vAST,vALB,vCA,vNA,Age,FH
2.5,3.0,19.0,0.65,2.5,253.0,2665.0,24.0,115.0,148.0,21.0,252.0,5.7,8.2,1.1,7.7,175.0,1.9,12.5,159.0,26.0,0.0
6.3,2.6,27.0,0.89,6.0,235.0,2684.0,18.0,105.0,137.0,11.0,242.0,5.5,6.1,0.8,6.4,155.0,1.8,11.2,149.0,16.0,0.0
7.9,3.2,30.0,1.82,5.7,222.0,1774.0,18.0,112.0,139.0,4.0,238.0,6.1,6.1,1.0,6.6,180.0,2.2,11.2,159.0,27.0,0.0
5.4,3.6,20.0,1.645616304,2.0,256.0,4376.6,20.0,117.0,148.0,18.0,270.0,6.3,6.8,1.3,7.6800000000000015,348.0,2.3,11.9,164.0,37.0,0.0
5.9,2.7,24.0,0.5,7.2,441.0,2340.0,19.0,105.0,139.0,17.0,472.0,5.4,6.5,0.9,6.1,170.0,1.8,11.8,152.0,21.0,0.0
6.0,3.1,20.0,0.56,6.5,366.0,1654.0,18.0,109.0,137.0,15.0,399.0,5.4,6.1,1.1,6.1,180.0,2.0,12.9,152.0,21.0,0.0
6.1,2.4,27.0,1.14,5.2,240.0,2784.0,18.0,106.0,143.0,16.0,246.0,5.1,6.1,0.6,5.9,163.0,1.8,11.3,148.0,20.0,0.0
6.1,3.1,22.0,0.82,4.1,206.0,862.0,21.0,106.0,143.0,21.0,220.0,5.1,7.1,1.3,6.4,228.0,1.9,12.9,156.0,16.0,0.0
4.9,2.7,22.0,0.28,4.0,215.8,3109.0,21.0,116.0,140.0,8.0,211.0,5.5,7.1,0.9,7.8,373.0,1.7,10.7,150.0,16.0,0.0
5.6,2.4,25.0,0.63,6.9,263.0,1608.0,16.0,104.0,139.0,17.0,278.0,5.4,5.4,0.6,6.4,208.0,1.8,11.8,148.0,12.0,0.0
5.7,3.0,20.0,0.51,2.9,246.0,2451.0,21.0,108.0,138.0,16.0,248.0,5.2,7.1,1.4,6.2,237.0,1.6,10.9,148.0,21.0,0.0
6.0,3.5,24.0,2.32,5.2,253.0,4407.4,27.0,121.0,155.0,16.0,261.0,5.5,9.2,1.1,7.3,460.0,2.5,12.0,163.0,49.0,1.0
4.7,2.7,22.0,0.88,5.1,254.0,2003.0,20.0,111.0,147.0,21.0,258.0,5.4,6.8,0.9,5.8,222.0,1.8,11.4,153.0,20.0,0.0
4.9,3.3,20.0,1.18,8.1,218.0,6174.0,23.0,114.0,145.0,18.0,222.0,5.6,7.8,1.2,7.2,251.0,2.1,10.6,151.0,35.0,0.0
6.0,3.5,25.0,1.28,3.7,263.0,2856.0,24.0,114.0,148.0,15.0,273.0,5.0,8.2,1.0,6.3,218.0,2.5,11.7,155.0,29.0,1.0
6.1,3.8,24.0,1.468014344,4.8,256.0,3715.0,21.0,111.0,143.0,14.0,271.0,5.7,7.1,1.2,7.0,194.0,2.6,12.0,157.0,28.0,0.0
6.6,2.9,27.0,1.71,6.4,278.0,3209.0,18.0,107.0,137.0,10.0,287.0,5.5,6.1,1.1,6.7,144.0,1.9,11.4,151.0,30.0,0.0
6.9,2.6,25.0,0.746109578,6.4,242.0,7081.0,16.0,110.0,141.0,12.0,240.0,5.4,5.4,0.8,7.0,185.0,1.8,11.4,148.0,23.0,0.0
6.2,3.0,24.0,1.93,6.1,231.0,2543.0,17.0,106.0,141.0,17.0,243.0,5.3,5.8,0.9,6.8,153.0,2.1,11.4,152.0,27.0,0.0
4.3,3.5,21.0,1.07,10.5,257.0,3426.0,22.0,106.0,140.0,19.0,262.0,5.1,7.5,1.5,6.3,184.0,2.0,10.4,145.0,16.0,0.0
6.4,3.4,28.0,0.44,8.1,236.0,4566.0,24.0,110.0,149.0,18.0,255.0,6.4,8.2,1.4,7.08,203.0,2.0,12.7,169.0,34.0,0.0
2.9,2.7,29.0,0.3,3.8,211.0,976.0,20.0,104.0,141.0,14.0,217.0,4.4,6.8,0.7,5.6,228.0,2.0,12.6,147.0,12.0,0.0
6.6,2.6,22.0,0.5192338639999999,5.6,218.0,3805.0,19.0,109.0,144.0,20.0,221.0,6.2,6.5,0.9,7.6,177.0,1.7,12.3,147.0,10.0,0.0
5.8,3.8,27.0,1.9,5.2,243.0,3180.8,26.0,114.0,148.0,13.0,247.0,5.1,8.8,1.7,2.2,1541.0,2.1,13.2,154.0,49.0,0.0
6.3,3.3,19.0,2.239560291,2.1,251.0,2146.0,17.0,121.0,147.0,13.0,272.0,5.4,5.8,0.9,6.8,217.0,2.4,12.0,163.0,23.0,0.0
4.3,3.2,23.0,1.97,7.8,233.0,2641.0,23.0,117.0,152.0,19.0,234.0,5.7,7.8,1.1,7.5,206.0,2.1,11.9,158.0,32.0,0.0
5.7,3.9,22.0,2.865676714,2.0,265.0,6443.0,24.0,113.0,144.0,16.0,283.0,5.7,8.2,1.1,8.3,232.0,2.7,12.3,156.0,28.0,0.0
6.2,2.7,25.0,0.54,11.8,278.0,1356.0,23.0,109.0,146.0,19.0,285.0,5.7,7.8,0.5,6.5,233.0,2.2,12.5,154.0,16.0,0.0
5.5,4.3,22.0,1.76471791,4.7,240.0,4407.4,23.0,115.0,148.0,17.0,256.0,5.0,7.8,2.1,6.08,422.0,2.2,11.4,160.0,44.0,0.0
7.4,3.0,20.0,0.84,7.2,235.0,5159.8,18.0,115.0,142.0,16.0,241.0,8.4,6.1,1.2,7.519999999999999,322.0,1.8,12.8,153.0,20.0,1.0
5.8,3.2,23.0,0.84,4.7,274.0,5129.0,19.0,108.0,146.0,22.0,284.0,5.6,6.5,1.2,7.7,201.0,1.9,12.2,162.0,35.0,0.0
7.6,3.2,17.0,0.083379757,3.7,534.0,3633.0,18.0,108.0,141.0,22.0,547.0,5.3,6.1,1.6,6.2,174.0,1.7,12.3,146.0,29.0,0.0
7.0,2.7,23.0,0.05,3.8,250.0,2149.0,18.0,109.0,137.0,11.0,264.0,5.2,6.1,1.0,6.3,164.0,1.7,11.2,148.0,29.0,0.0
5.0,3.2,22.0,1.95,9.3,250.0,5833.0,23.0,113.0,147.0,19.0,260.0,6.4,7.8,1.0,7.659999999999999,304.0,2.1,11.1,157.0,35.0,0.0
4.6,2.7,28.0,0.84,6.7,251.0,1268.0,19.0,104.0,143.0,18.0,247.0,5.2,6.5,0.7,6.2,193.0,2.0,11.580000000000002,147.0,15.0,0.0
6.7,2.8,19.0,1.22,5.8,227.0,2745.0,21.0,110.0,143.0,21.0,244.0,5.3,7.1,1.1,6.0,160.0,1.7,12.3,155.0,21.0,0.0
7.5,2.9,23.0,0.753274696,3.4,247.0,5799.6,20.0,110.0,142.0,17.0,252.0,5.8,6.8,1.0,7.840000000000001,291.0,1.9,11.8,150.0,42.0,0.0
5.3,3.5,25.0,1.78,5.2,204.0,3158.0,20.0,109.0,140.0,11.0,212.0,5.0,6.8,1.2,6.9,214.0,2.3,11.6,151.0,21.0,0.0
5.8,2.9,24.0,0.36,11.9,232.0,6182.0,22.0,114.0,145.0,13.0,245.0,5.1,7.5,0.8,6.8,244.0,2.0,12.7,154.0,16.0,1.0
5.1,2.5,19.0,1.26,1.9,240.0,1665.0,18.0,109.0,142.0,20.0,242.0,4.5,6.1,0.5,5.3,151.0,2.0,10.7,147.0,11.0,0.0
1.6,2.9,20.0,0.41,11.3,235.0,3511.6,24.0,109.0,145.0,22.0,237.0,5.6,8.2,1.5,7.2,205.0,1.4,12.0,163.0,30.0,0.0
6.2,2.8,26.0,2.34,5.7,194.0,1745.0,18.0,107.0,138.0,11.0,199.0,4.4,6.1,0.8,4.7,199.0,2.1,14.1,147.0,7.0,0.0
4.8,3.2,20.0,0.78,11.8,185.0,6330.0,22.0,119.0,146.0,15.0,182.0,6.2,7.5,1.3,8.5,225.0,1.9,12.6,157.0,29.0,0.0
2.9,3.4,23.0,0.63,5.5,256.0,4828.2,24.0,116.0,150.0,20.0,266.0,7.4,8.2,1.6,7.44,312.0,1.8,13.1,169.0,43.0,0.0
3.8,2.2,16.0,0.07,5.9,199.0,772.0,19.2,111.0,142.0,21.0,211.0,5.4,6.540000000000001,1.2,6.0,129.0,1.1,10.5,153.0,12.0,0.0
6.0,3.0,21.0,2.63,6.2,265.0,4190.0,21.0,114.0,143.0,15.0,279.0,6.1,7.1,1.1,7.9,209.0,1.9,11.9,154.0,31.0,0.0
4.9,2.5,18.0,0.53,11.6,212.0,1845.0,20.0,111.0,140.0,16.0,218.0,5.1,6.8,0.8,5.9,172.0,1.7,12.3,150.0,13.0,0.0
6.3,2.6,25.0,1.2,5.1,243.0,1277.0,19.0,106.0,141.0,17.0,257.0,5.2,6.5,0.6,6.0,142.0,2.0,11.3,151.0,21.0,0.0
6.1,3.5,27.0,3.160448676,3.8,238.0,3436.0,20.0,110.0,143.0,12.0,256.0,5.7,6.8,1.2,7.2,194.0,2.2,12.3,163.0,24.0,1.0
6.2,2.3,23.0,0.29,2.2,229.0,1875.0,18.0,106.0,139.0,17.0,246.0,6.4,6.1,0.8,7.7,163.0,1.5,10.8,153.0,13.0,0.0
6.9,2.8,21.0,0.81,2.1,219.0,5463.6,22.0,109.0,143.0,20.0,221.0,5.4,7.5,1.0,7.139999999999999,254.0,1.8,11.4,149.0,28.0,0.0
5.6,2.9,23.0,1.33,3.8,224.0,4222.0,19.0,108.0,139.0,14.0,236.0,5.8,6.5,1.0,7.4,188.0,2.0,11.6,151.0,21.0,0.0
7.2,2.2,23.0,0.12,6.8,281.0,2689.0,18.0,104.0,141.0,20.0,296.0,5.1,6.1,0.6,6.2,174.0,1.6,11.6,148.0,12.0,0.0
7.6,2.3,21.0,0.33,2.4,222.0,3632.0,22.0,112.0,145.0,17.0,226.0,4.8,7.5,1.0,5.6,167.0,1.3,10.7,146.0,29.0,0.0
6.9,3.6,28.0,3.19,3.6,245.0,3645.4,22.0,105.0,143.0,16.0,252.0,5.4,7.5,1.2,8.4,596.0,2.4,11.3,151.0,42.0,1.0
7.1,3.6,26.0,1.54,6.2,258.0,3648.0,26.0,109.0,140.0,14.0,273.0,7.9,8.8,1.2,7.56,186.0,2.3,12.0,155.0,24.0,0.0
3.0,2.6,30.0,0.53,5.5,260.0,1145.0,16.0,105.0,139.0,9.0,266.0,4.4,5.4,0.5,4.9,198.0,2.1,14.0,146.0,12.0,0.0
7.1,3.1,26.0,2.27,5.0,242.0,1559.0,17.0,106.0,140.0,13.0,254.0,5.0,5.8,0.8,5.6,157.0,2.3,11.5,148.0,21.0,0.0
5.1,3.1,21.0,2.15,2.0,211.0,1569.0,17.0,110.0,142.0,18.0,217.0,5.2,5.8,1.4,5.4,201.0,1.7,12.5,150.0,15.0,0.0
4.7,2.7,24.0,1.55,2.2,252.0,3393.0,21.0,108.0,145.0,20.0,249.0,5.7,7.1,0.7,6.4,182.0,1.9,11.2,150.0,22.0,0.0
7.4,2.6,20.0,0.14,4.5,267.0,3063.0,21.0,108.0,143.0,21.0,272.0,5.2,7.1,0.9,6.4,183.0,1.7,11.8,152.0,21.0,0.0
7.0,3.1,28.0,1.4593134230000002,4.4,243.0,3500.0,21.0,108.0,142.0,12.0,249.0,5.9,7.1,0.9,7.2,179.0,2.1,12.1,146.0,42.0,1.0
3.8,3.4,21.0,0.15,2.3,243.8,3151.0,23.0,103.0,137.0,20.0,248.4,5.8,7.8,1.9,7.8,178.0,1.6,10.3,145.0,35.0,0.0
5.6,3.4,20.0,0.34,11.4,172.0,2832.0,20.0,112.0,146.0,20.0,166.0,4.9,6.8,1.4,6.1,244.0,2.0,11.8,152.0,22.0,0.0
5.7,3.8,27.0,1.85,8.9,237.0,3534.6,23.0,112.0,148.0,15.0,236.0,4.9,7.8,1.5,5.800000000000001,461.0,2.3,11.4,158.0,39.0,0.0
5.6,3.3,19.0,2.45,4.2,266.0,6513.0,23.0,116.0,147.0,18.0,269.0,5.6,7.8,1.1,7.4,216.0,2.1,11.9,152.0,29.0,0.0
7.0,3.0,19.0,2.089848936,6.8,353.0,5384.0,17.0,113.0,144.0,19.0,385.0,4.8,5.8,0.8,6.3,282.0,2.3,11.9,157.0,23.0,0.0
5.8,3.3,20.0,0.159920586,20.4,287.0,4274.2,36.0,112.0,131.0,8.0,292.0,7.6,12.2,1.4,7.06,497.0,1.9,11.7,145.0,22.0,0.0
5.9,3.4,25.0,2.35,3.9,248.0,5316.4,20.0,110.0,140.0,11.0,249.0,5.9,6.8,1.2,7.68,269.0,2.2,11.7,151.0,35.0,0.0
3.8,2.7,19.0,0.43,12.4,234.0,2879.0,21.0,113.0,141.0,16.0,234.0,5.2,7.1,1.1,6.5,184.0,1.6,11.0,147.0,27.0,0.0
6.0,3.5,23.0,0.56,9.8,591.0,2231.0,22.0,100.0,135.0,19.0,634.0,5.1,7.5,1.6,6.1,158.0,1.9,12.3,146.0,21.0,0.0
3.4,2.6,23.0,0.52,3.8,271.0,1349.0,22.0,112.0,148.0,21.0,288.0,6.2,7.5,0.9,7.3,180.0,1.8,14.2,165.0,26.0,0.0
8.3,3.2,30.0,0.8776925640000001,5.3,227.0,3090.0,21.0,107.0,145.0,14.0,251.0,4.6,7.1,1.0,8.2,207.0,2.2,12.8,153.0,22.0,0.0
6.1,2.7,22.0,0.565806148,6.5,219.0,3534.6,18.0,109.0,141.0,17.0,238.0,5.5,6.1,0.9,7.539999999999999,449.0,1.9,12.4,162.0,16.0,0.0
5.2,2.4,26.0,1.04,6.3,244.0,1409.0,18.0,105.0,143.0,18.0,243.0,5.1,6.1,0.5,6.2,200.0,1.9,12.3,148.0,15.0,0.0
6.1,2.6,33.0,0.73,9.5,266.0,906.0,18.0,104.0,143.0,13.0,274.0,6.2,6.1,1.0,7.6,129.0,1.6,11.9,151.0,15.0,0.0
6.4,3.2,24.0,1.26,23.1,193.0,1368.0,19.0,108.0,138.0,12.0,202.0,5.4,6.5,1.2,6.2,197.0,2.0,11.1,146.0,15.0,0.0
4.4,2.9,23.0,0.28,1.6,235.0,3221.0,21.0,108.0,147.0,23.0,237.0,5.7,7.1,1.4,7.42,198.0,1.8,11.7,151.0,35.0,0.0
6.0,2.9,30.0,0.18,5.5,252.0,1285.0,21.0,98.0,138.0,16.0,256.0,5.2,7.1,1.1,6.3,239.0,1.7,11.1,142.0,12.0,0.0
4.4,3.0,21.0,1.59,5.0,232.0,4961.0,21.0,113.0,145.0,17.0,235.0,5.6,7.1,1.0,8.0,209.0,2.1,11.4,151.0,35.0,0.0
4.8,2.6,26.0,0.341306324,6.7,226.0,1684.0,16.0,114.0,144.0,11.0,232.0,5.5,5.4,1.3,6.4,194.0,1.4,10.8,148.0,22.0,0.0
8.8,3.6,23.0,0.539091027,8.7,309.0,3535.6,18.0,118.0,146.0,15.0,313.0,8.5,6.1,1.4,4.7,761.0,2.2,12.6,157.0,42.0,1.0
6.4,2.7,30.0,0.76,4.7,270.0,1051.0,16.0,105.0,140.0,11.0,279.0,5.5,5.4,0.7,6.3,171.0,2.0,11.5,147.0,15.0,0.0
7.1,3.3,31.0,0.85,6.6,221.0,2820.0,21.0,104.0,140.0,12.0,237.0,5.4,7.1,1.6,6.8,188.0,1.7,12.0,155.0,23.0,1.0
4.7,3.1,16.0,1.88,4.5,227.0,3973.0,21.0,116.0,147.0,21.0,228.0,5.1,7.1,1.1,6.5,216.0,1.9,11.9,152.0,26.0,0.0
7.3,3.8,26.0,2.64,3.0,239.0,3645.4,23.0,111.0,146.0,16.0,250.0,6.6,7.8,1.4,7.0,575.0,2.5,12.3,160.0,42.0,1.0
5.4,2.9,22.0,1.02258388,5.7,266.0,3366.0,16.0,115.0,140.0,10.0,260.0,5.7,5.4,1.1,7.5,192.0,1.8,11.4,150.0,27.0,0.0
4.0,3.7,22.0,0.74,4.0,219.0,6297.6,24.0,111.0,147.0,20.0,222.0,5.0,8.2,1.7,7.3,273.0,2.0,11.2,151.0,35.0,1.0
6.6,3.1,22.0,0.335199204,4.4,242.0,2336.0,18.0,113.0,144.0,16.0,248.0,5.6,6.1,1.1,6.7,172.0,2.0,11.8,150.0,29.0,0.0
5.9,3.0,26.0,0.051600414,6.9,233.0,3348.0,18.0,106.0,145.0,19.0,241.0,5.5,6.1,1.3,6.6,159.0,1.7,11.2,149.0,29.0,0.0
6.8,3.2,25.0,2.05,4.3,240.0,5229.0,22.0,111.0,146.0,17.0,248.0,5.6,7.5,1.0,7.88,305.0,2.3,11.6,154.0,42.0,0.0
5.6,3.0,25.0,1.9652,4.6,291.0,2846.0,21.0,111.0,145.0,16.0,296.0,5.5,7.1,0.7,6.2,186.0,2.3,11.4,152.0,22.0,0.0
1.8,2.7,19.0,0.49,7.4,258.0,1243.0,19.0,116.0,146.0,17.0,279.0,4.9,6.5,0.9,6.1,179.0,1.8,12.9,163.0,16.0,0.0
5.9,2.8,21.0,1.28,4.7,239.0,1904.0,20.0,108.0,138.0,15.0,244.0,5.8,6.8,1.0,6.3,191.0,1.8,11.0,150.0,21.0,0.0
6.9,3.3,19.0,0.094109388,4.5,262.0,3553.0,20.0,108.0,138.0,17.0,271.0,6.0,6.8,1.5,6.7,212.0,1.7,12.6,146.0,29.0,0.0
5.1,3.4,20.0,0.9,6.2,210.0,4660.0,22.0,112.0,143.0,17.0,210.0,5.9,7.5,1.4,7.2,216.0,2.0,12.0,159.0,29.0,0.0
5.6,4.3,19.0,4.63,8.0,266.0,5205.6,25.0,121.0,148.0,15.0,272.0,6.0,8.5,1.8,8.2,301.0,2.4,13.1,159.0,47.0,0.0
4.5,3.9,30.0,1.42,5.5,234.0,5160.6,23.0,104.0,142.0,15.0,248.0,5.9,7.8,1.7,7.360000000000001,263.0,2.2,11.6,157.0,38.0,0.0
2.5,2.5,21.0,1.39,8.8,268.0,1204.0,18.0,110.0,142.0,16.0,262.0,4.7,6.1,0.7,5.2,196.0,1.7,12.5,152.0,7.0,0.0
6.5,3.0,24.0,0.6,6.1,237.0,3366.0,17.0,106.0,142.0,19.0,243.0,6.6,5.8,1.1,7.8,167.0,1.9,11.8,154.0,21.0,0.0
7.3,3.6,25.0,0.27,7.3,286.0,983.0,17.0,116.0,151.0,16.0,309.0,5.1,5.8,2.4,5.5,197.0,1.1,12.2,159.0,12.0,0.0
6.6,3.3,19.0,0.96,4.5,244.0,5227.0,20.0,115.0,145.0,17.0,259.0,5.8,6.8,1.1,7.5,233.0,2.2,11.8,156.0,31.0,0.0
6.3,3.0,21.0,1.02258388,14.6,246.0,3534.6,21.8,111.0,137.0,14.0,245.0,7.3,7.419999999999999,1.7,4.84,511.0,1.3,10.3,148.0,22.0,0.0
4.5,3.1,24.0,1.13,5.0,230.0,4925.0,20.0,110.0,145.0,17.0,234.0,5.8,6.8,1.1,6.5,211.0,1.9,11.3,152.0,22.0,0.0
6.6,3.4,24.0,1.05,6.2,204.0,3136.8,25.0,117.0,155.0,19.0,204.0,5.6,8.5,1.3,7.32,372.0,2.0,12.5,163.0,42.0,0.0
6.9,3.1,22.0,1.36,6.0,227.0,4583.4,18.0,110.0,144.0,19.0,231.0,5.2,6.1,1.2,7.8,237.0,1.8,11.2,150.0,31.0,0.0
5.1,3.8,20.0,1.494219493,13.8,251.0,3655.4,25.0,118.0,149.0,19.0,265.0,6.3,8.5,1.4,6.24,501.0,2.4,12.0,162.0,37.0,0.0
6.1,3.0,19.0,0.347430509,15.6,213.0,3694.0,19.0,114.0,141.0,15.0,220.0,6.5,6.5,1.4,7.5,188.0,1.6,11.3,150.0,29.0,0.0
5.6,3.3,23.0,1.63,4.4,253.0,2908.0,24.0,107.0,144.0,19.0,265.0,5.6,8.2,1.3,6.9,183.0,1.9,12.3,153.0,21.0,0.0
7.0,3.3,27.0,2.13,3.7,233.0,2144.0,20.0,108.0,142.0,13.0,244.0,5.6,6.8,1.3,5.9,158.0,2.0,11.4,154.0,27.0,0.0
6.9,3.1,25.0,0.7,18.0,133.0,4488.0,22.0,106.0,144.0,20.0,137.0,6.2,7.5,1.1,7.739999999999999,245.0,2.0,14.2,161.0,22.0,0.0
5.4,2.4,26.0,2.14,3.1,260.0,1074.0,20.0,106.0,142.0,16.0,264.0,5.2,6.8,0.5,6.2,190.0,1.9,11.7,149.0,11.0,0.0
5.2,2.8,20.0,1.25,5.8,248.0,2563.0,21.0,112.0,144.0,18.0,263.0,5.2,7.1,0.8,6.0,190.0,1.9,12.5,153.0,22.0,0.0
5.9,2.1,30.0,0.86,6.5,228.0,1211.0,16.8,102.0,138.0,12.0,239.0,5.7,5.7,0.5,6.5,145.0,1.5,11.2,147.0,14.0,0.0
6.7,2.8,25.0,3.539080775,3.9,247.0,4809.0,22.0,111.0,146.0,17.0,251.0,4.9,7.5,0.9,5.9,196.0,1.9,12.2,153.0,24.0,0.0
5.4,3.0,25.0,0.79,4.9,279.0,3642.0,21.0,106.0,140.0,15.0,302.0,5.1,7.1,0.9,6.7,192.0,2.0,12.8,154.0,21.0,0.0
5.6,3.2,23.0,2.95,7.6,196.0,3136.8,21.0,114.0,147.0,17.0,199.0,5.5,7.1,1.4,7.0600000000000005,355.0,1.8,11.1,152.0,34.0,0.0
7.2,3.2,30.0,2.08,3.9,238.0,4407.4,17.0,111.0,147.0,13.0,249.0,5.9,5.8,1.0,6.24,433.0,2.2,11.8,162.0,42.0,0.0
7.5,2.2,17.0,0.1880671589999999,6.9,513.0,7425.0,15.0,107.0,136.0,19.0,514.0,5.6,5.1,0.8,7.0,263.0,1.4,12.1,145.0,10.0,1.0
7.2,3.7,26.0,2.0468,6.3,248.0,6110.0,23.0,112.0,148.0,17.0,246.0,5.5,7.8,1.5,6.480000000000001,289.0,2.3,12.0,154.0,41.0,0.0
5.0,3.0,21.0,0.27,6.5,211.0,1106.0,23.0,111.0,143.0,17.0,210.0,5.7,7.8,0.9,6.6,182.0,2.0,11.9,149.0,10.0,0.0
6.5,3.5,27.0,2.47,5.0,222.0,1030.0,22.0,112.0,144.0,12.0,233.0,5.8,7.5,1.3,6.5,152.0,2.2,11.7,155.0,27.0,0.0
6.9,2.9,24.0,1.38,6.9,239.0,2994.0,24.0,106.0,141.0,18.0,257.0,5.5,8.2,0.7,6.6,147.0,2.3,11.3,154.0,21.0,0.0
4.6,3.0,21.0,0.323036157,10.4,258.0,1526.0,19.0,109.0,140.0,15.0,279.0,3.9,6.5,0.6,4.5,242.0,2.4,11.8,153.0,9.0,0.0
8.1,3.4,24.0,1.74,4.8,242.0,2551.0,22.0,111.0,141.0,14.0,252.0,5.7,7.5,1.1,6.7,164.0,2.2,12.3,149.0,21.0,0.0
7.4,3.4,28.0,1.96,4.2,226.0,4785.0,19.0,108.0,140.0,11.0,235.0,5.6,6.5,1.0,7.1,181.0,2.4,11.6,156.0,27.0,0.0
5.0,2.3,25.0,1.046024585,3.7,250.0,3524.0,15.0,113.0,144.0,13.0,253.0,5.5,5.1,0.7,6.3,247.0,1.6,10.9,152.0,23.0,0.0
7.1,3.8,25.0,2.5,8.5,265.0,4196.4,25.0,109.0,146.0,19.0,259.0,6.2,8.5,1.3,1.7,897.0,2.5,11.9,154.0,49.0,0.0
6.0,4.9,30.0,1.6,2.4,238.0,3892.2,25.0,107.0,148.0,17.0,244.0,4.9,8.5,3.5,6.2,361.0,1.4,11.5,152.0,42.0,1.0
5.5,2.8,20.0,1.43,1.9,225.0,1043.0,21.0,108.0,143.0,21.0,224.0,4.6,7.1,1.0,5.7,150.0,1.7,10.1,144.0,14.0,0.0
7.2,3.2,33.0,1.117268179,5.0,265.0,6199.2,21.0,112.0,145.0,9.0,275.0,8.5,7.1,1.1,7.5,251.0,2.1,12.3,157.0,42.0,0.0
5.6,3.5,22.0,1.24,4.4,213.0,3950.0,20.0,114.0,149.0,20.0,228.0,5.7,6.8,1.6,7.4,214.0,1.9,12.3,162.0,29.0,0.0
7.1,3.3,27.0,1.22,0.9,238.0,5011.8,20.0,112.0,145.0,12.0,246.0,5.4,6.8,1.1,7.8,219.0,2.2,11.5,154.0,38.0,0.0
7.4,3.8,32.0,2.49,5.3,236.0,3535.6,20.0,107.0,147.0,15.0,253.0,5.7,6.8,1.6,4.0,725.0,2.2,12.4,159.0,42.0,0.0
7.0,2.8,18.0,0.19,9.2,277.0,1820.0,22.0,107.0,139.0,19.0,278.0,4.9,7.5,1.0,5.8,197.0,1.8,13.3,144.0,10.0,0.0
7.4,2.8,20.0,0.28,6.9,256.0,2282.0,19.0,110.0,143.0,19.0,268.0,6.3,6.5,1.2,7.0,204.0,1.6,11.7,154.0,21.0,0.0
5.7,3.2,29.0,1.8,3.2,223.0,4265.0,18.0,111.0,144.0,10.0,233.0,5.1,6.1,1.4,6.1,175.0,1.8,11.2,153.0,30.0,0.0
3.7,2.6,21.0,1.69,4.0,243.0,1411.0,19.0,112.0,142.0,14.0,246.0,5.0,6.5,0.6,5.9,229.0,2.0,11.8,148.0,8.0,0.0
2.1,3.1,20.0,1.14,8.1,232.0,4502.4,23.0,110.0,141.0,18.0,241.0,6.1,7.8,0.9,8.0,223.0,2.2,12.2,152.0,26.0,0.0
5.2,2.6,25.0,0.32,7.0,278.0,1228.0,20.0,107.0,142.0,16.0,283.0,5.3,6.8,0.9,5.3,167.0,1.8,11.0,152.0,16.0,0.0
7.2,3.9,27.0,2.6792,2.8,255.0,4742.0,21.0,112.0,149.0,17.0,257.0,6.5,7.1,1.7,8.0,190.0,2.3,12.2,154.0,41.0,0.0
8.0,2.7,19.0,1.1,6.6,258.0,1455.0,20.0,111.0,141.0,19.0,270.0,6.0,6.8,0.9,7.3,140.0,1.8,10.8,150.0,15.0,0.0
8.2,2.8,18.0,1.86,8.2,252.0,1317.0,20.0,112.0,138.0,16.0,261.0,6.5,6.8,0.6,7.2,190.0,2.2,11.9,148.0,15.0,0.0
6.7,3.5,23.0,2.61,5.8,224.0,1735.0,21.0,110.0,143.0,16.0,232.0,5.5,7.1,1.2,6.3,179.0,2.3,11.3,155.0,27.0,0.0
5.3,3.2,22.0,0.55,7.0,238.0,2297.0,22.0,111.0,146.0,19.0,239.0,5.3,7.5,1.1,6.5,209.0,2.1,12.1,156.0,23.0,0.0
5.7,2.9,24.0,2.040798375,2.1,230.0,1762.0,19.0,115.0,147.0,13.0,226.0,4.6,6.5,0.9,6.0,190.0,2.0,10.7,147.0,28.0,0.0
5.7,2.3,18.0,0.233989029,10.8,237.0,2341.0,18.0,111.0,145.0,22.0,236.0,4.9,6.1,0.7,6.3,170.0,1.6,12.5,151.0,10.0,0.0
4.8,3.3,26.0,1.2,7.0,238.0,1744.0,25.0,110.0,147.0,18.0,242.0,6.4,8.5,1.1,8.0,203.0,2.3,11.9,156.0,23.0,0.0
4.9,2.7,25.0,0.6,11.8,266.0,4583.0,21.0,107.0,146.0,20.0,260.0,5.3,7.1,0.7,7.1,213.0,2.0,11.5,153.0,23.0,0.0
3.5,3.3,22.0,2.72,7.0,233.0,4558.0,20.0,112.0,143.0,15.0,237.0,5.3,6.8,1.4,6.5,226.0,1.9,11.6,152.0,27.0,0.0
5.7,2.8,25.0,0.87,7.5,270.0,1832.0,21.0,110.0,144.0,15.0,282.0,5.2,7.1,0.8,6.0,171.0,2.0,11.8,150.0,22.0,0.0
6.7,3.0,29.0,0.58,2.3,228.0,1350.0,20.0,104.0,139.0,12.0,230.0,4.7,6.8,1.3,5.5,194.0,1.7,11.1,147.0,15.0,0.0
5.1,2.1,27.0,0.818,4.2,218.0,3667.2,21.6,105.0,131.0,6.0,223.0,6.8,7.340000000000001,0.5,7.1,383.0,1.6,10.1,145.0,1.0,0.0
7.5,3.1,27.0,0.545744211,3.4,271.0,5637.4,24.0,108.0,144.0,18.0,281.0,7.0,8.2,1.1,7.359999999999999,309.0,2.0,12.8,151.0,42.0,0.0
